transaction_id,amount,merchant_risk_band,hour_of_day,is_international,days_since_last_transaction,distance_from_home_km,cardholder_age_years,is_fraud
53976,729.46,1,14,0,1,65,27,0
53977,37.17,3,19,0,0,4,21,0
53978,90.39,3,10,0,4,19,36,0
53979,9.84,3,13,0,3,20,40,0
53980,42.04,1,23,0,1,37,38,0
53981,29.9,2,18,0,4,25,24,0
53982,87.02,2,19,0,2,108,39,0
53983,69.21,1,7,0,7,125,39,0
53984,89.62,3,15,0,4,32,67,0
53985,30.57,1,11,0,3,46,52,0
53986,23.43,1,2,0,2,23,18,0
53987,7.67,2,16,0,2,68,34,0
53988,47.98,1,8,0,1,42,53,0
53989,32.18,3,14,0,1,2,36,0
53990,216.61,1,11,0,6,11,32,0
53991,29.63,3,6,0,3,7,27,0
53992,18.15,3,14,0,0,31,45,0
53993,76.72,1,17,0,1,42,71,0
53994,6.15,1,9,0,4,44,30,0
53995,53.31,1,13,0,2,5,61,0
53996,16.3,1,15,0,1,85,50,0
53997,7.54,1,12,0,3,93,35,0
53998,43.44,1,18,0,1,1,51,0
53999,2.0,1,17,0,4,9,21,0
54000,77.34,3,7,0,2,6,54,0
54001,40.99,3,9,0,5,10,41,0
54002,16.76,3,15,0,0,45,43,0
54003,125.39,3,9,0,2,1,45,0
54004,70.94,1,16,1,4,0,58,0
54005,7.01,1,13,0,1,87,32,0
54006,79.06,1,2,0,3,34,18,0
54007,70.98,1,3,1,2,11,18,1
54008,20.58,3,1,0,1,169,38,0
54009,27.41,3,10,0,1,0,78,0
54010,308.93,3,11,0,6,25,38,0
54011,62.48,1,17,0,4,44,66,0
54012,7.38,1,19,0,1,33,33,0
54013,43.23,1,21,0,2,8,55,0
54014,5.03,3,12,0,3,34,35,0
54015,71.7,1,16,0,0,12,23,0
54016,17.67,1,15,0,3,110,44,0
54017,20.05,1,9,0,6,144,47,0
54018,11.05,1,11,0,4,28,47,0
54019,23.92,3,18,0,1,18,60,0
54020,49.91,1,10,0,11,102,52,0
54021,15.9,1,6,0,1,62,63,0
54022,13.8,3,6,0,1,9,63,0
54023,40.71,1,14,0,0,3,43,0
54024,24.59,1,13,0,1,7,18,0
54025,26.79,2,6,0,6,5,37,0
54026,15.08,1,11,0,5,112,51,0
54027,10.68,3,17,0,3,22,46,0
54028,31.03,1,17,0,1,40,70,0
54029,93.81,1,11,0,0,8,64,0
54030,33.36,3,16,0,6,3,54,0
54031,24.72,1,15,0,3,14,48,0
54032,5.72,1,19,0,6,43,39,0
54033,19.72,3,14,0,1,96,55,0
54034,18.23,1,11,0,1,28,43,0
54035,40.91,2,8,0,3,25,27,0
54036,38.87,2,20,0,0,55,61,0
54037,753.7,1,12,0,5,10,18,0
54038,22.91,3,16,0,4,38,33,0
54039,104.11,1,7,0,1,70,38,0
54040,108.09,1,13,0,14,0,30,0
54041,82.75,1,7,0,1,28,30,0
54042,36.93,3,12,0,2,45,47,0
54043,982.43,1,4,0,2,70,37,0
54044,12.15,1,12,0,5,17,51,0
54045,68.77,1,11,0,0,4,45,0
54046,93.99,1,14,0,6,80,45,0
54047,4.32,1,7,0,3,18,53,0
54048,5.85,1,15,0,0,28,29,0
54049,182.31,1,20,1,6,21,18,0
54050,54.11,3,15,0,1,8,55,0
54051,8.23,1,13,0,0,20,41,0
54052,177.68,3,12,0,3,31,51,0
54053,29.04,1,15,0,2,1,18,0
54054,124.56,1,23,0,0,4,35,0
54055,332.18,3,15,0,1,20,41,0
54056,28.48,2,5,0,8,13,46,0
54057,2.96,1,2,0,4,23,59,0
54058,13.35,3,4,0,4,9,34,0
54059,2.69,2,0,0,10,7,18,0
54060,11.24,2,16,0,1,3,30,0
54061,220.26,1,10,0,0,7,39,0
54062,14.08,1,8,0,3,18,50,0
54063,8.6,1,14,0,5,13,49,0
54064,273.51,1,20,0,0,25,26,0
54065,28.24,3,1,0,1,231,59,0
54066,48.9,3,7,0,0,32,21,0
54067,8.78,3,7,0,2,10,81,0
54068,179.5,1,2,0,0,20,41,0
54069,38.08,3,5,1,1,19,26,0
54070,100.72,3,9,0,1,13,37,0
54071,5.48,3,12,0,0,53,29,0
54072,195.01,1,9,0,37,4,30,0
54073,54.95,3,21,0,1,31,55,0
54074,13.95,1,5,0,0,1,60,0
54075,20.81,1,17,0,4,12,38,0
54076,18.12,2,14,0,0,6,41,0
54077,50.34,3,1,0,3,43,25,0
54078,42.13,1,5,0,2,2,60,0
54079,285.91,1,11,0,3,23,36,0
54080,2.57,1,16,1,1,2,58,0
54081,79.28,3,19,0,5,30,47,0
54082,4.4,1,3,0,6,34,36,0
54083,957.9,1,15,0,1,6,27,0
54084,252.77,1,11,1,10,45,70,1
54085,34.18,1,20,0,0,2,51,0
54086,62.57,1,13,0,0,23,43,0
54087,39.54,1,13,0,2,25,60,0
54088,16.19,3,19,1,9,58,47,0
54089,13.91,1,8,0,2,1,38,0
54090,34.37,1,14,0,2,18,22,0
54091,2.0,1,8,0,2,69,24,0
54092,199.5,1,18,0,4,11,56,0
54093,333.69,2,20,0,3,43,35,0
54094,25.85,3,10,0,10,163,30,0
54095,236.0,1,21,0,1,101,54,0
54096,18.61,3,22,1,2,27,38,0
54097,17.37,3,7,0,2,6,37,0
54098,47.13,1,14,0,4,0,23,0
54099,71.32,1,9,0,14,38,26,0
54100,12.06,3,8,0,3,4,44,0
54101,56.03,1,11,0,4,45,42,0
54102,52.39,1,10,0,1,115,38,0
54103,2.0,3,12,0,5,15,67,0
54104,25.25,3,5,0,1,51,43,0
54105,27.01,1,11,1,0,53,49,1
54106,16.35,1,2,0,1,78,25,0
54107,16.41,1,16,1,12,20,41,0
54108,67.8,3,10,0,3,4,40,0
54109,4.54,2,10,0,4,2,35,0
54110,148.48,1,9,0,5,9,75,0
54111,30.72,2,7,0,6,14,41,0
54112,182.23,1,10,0,2,16,48,0
54113,16.01,1,1,0,4,16,52,0
54114,128.42,1,14,1,8,61,41,0
54115,74.35,3,13,0,1,9,43,0
54116,3.57,1,10,0,0,27,56,0
54117,28.68,3,9,0,0,14,23,0
54118,984.39,1,18,0,1,20,67,0
54119,109.9,3,7,0,5,17,49,0
54120,8.7,3,0,0,1,47,66,0
54121,19.82,2,6,0,8,53,53,0
54122,107.35,3,12,0,0,76,18,0
54123,56.8,1,19,0,1,5,31,0
54124,5.1,3,14,0,0,26,38,0
54125,3.71,1,3,0,4,3,21,0
54126,92.19,2,17,0,4,43,41,0
54127,25.36,3,8,0,5,10,26,0
54128,146.86,1,12,0,2,10,39,0
54129,57.12,2,14,0,1,25,30,0
54130,12.63,1,12,0,4,0,41,0
54131,34.75,1,10,0,5,124,61,0
54132,21.01,1,3,1,3,34,32,0
54133,53.27,1,3,0,1,22,47,1
54134,11.38,2,17,0,1,53,30,0
54135,5.08,3,6,0,5,15,52,0
54136,29.72,1,20,0,5,5,34,0
54137,12.0,1,3,0,2,4,50,0
54138,125.01,1,9,0,5,19,18,0
54139,26.82,3,12,0,0,22,23,0
54140,51.4,1,12,0,0,4,51,0
54141,22.42,1,14,0,0,5,62,0
54142,45.06,2,17,0,2,8,58,0
54143,80.55,1,14,0,0,26,47,0
54144,49.93,3,7,0,3,142,34,0
54145,4.36,1,4,0,5,64,25,0
54146,20.53,1,20,0,3,3,41,0
54147,520.56,1,11,0,4,7,27,0
54148,59.37,1,15,0,5,9,36,0
54149,20.44,3,14,1,6,94,50,0
54150,18.84,2,11,0,4,51,34,0
54151,226.72,1,10,0,1,34,37,0
54152,72.73,1,14,0,8,28,40,0
54153,7.08,3,6,0,6,95,50,0
54154,491.98,1,14,0,2,13,38,0
54155,52.83,1,15,0,0,54,62,0
54156,51.24,1,12,0,4,0,55,0
54157,250.58,1,16,0,9,6,62,0
54158,45.22,3,9,0,3,0,49,0
54159,63.65,1,18,0,5,12,67,0
54160,5.07,1,7,0,1,39,46,0
54161,32.6,1,13,0,0,6,51,0
54162,7.09,3,16,0,1,10,19,0
54163,18.65,1,13,0,3,208,49,0
54164,50.63,1,0,0,2,8,53,0
54165,2.0,1,7,0,4,3,50,0
54166,55.81,1,6,0,3,11,56,0
54167,108.91,1,5,0,6,34,48,0
54168,3.38,1,16,0,0,45,42,0
54169,15.13,1,18,0,0,11,63,0
54170,5.11,3,12,0,0,4,27,0
54171,71.85,2,17,0,3,8,55,0
54172,19.04,1,12,0,1,60,43,0
54173,157.8,1,1,0,8,23,50,0
54174,6.65,1,19,0,3,60,36,0
54175,47.28,1,15,0,1,50,53,0
54176,12.35,1,3,0,13,14,29,0
54177,37.4,3,18,0,5,41,38,0
54178,23.9,3,21,0,1,26,48,0
54179,91.27,2,13,0,0,1,31,0
54180,53.23,1,14,0,9,59,60,0
54181,162.74,3,16,0,5,86,59,0
54182,32.28,1,10,1,0,46,35,0
54183,11.17,3,9,0,5,14,54,0
54184,81.23,1,7,0,7,67,36,0
54185,33.23,1,0,0,2,23,66,0
54186,25.89,1,8,0,6,2,18,0
54187,56.95,1,11,0,0,0,56,0
54188,13.65,3,12,0,0,70,57,0
54189,370.34,2,22,0,0,114,34,0
54190,143.48,3,15,0,1,36,50,0
54191,58.87,3,13,0,4,2,35,0
54192,51.04,2,7,1,0,8,34,0
54193,38.65,3,8,0,12,80,59,0
54194,18.64,3,6,0,1,20,66,0
54195,70.64,1,7,0,13,21,31,0
54196,21.1,2,9,0,3,39,59,0
54197,309.34,1,14,0,1,4,58,0
54198,236.48,1,12,0,2,49,21,0
54199,48.75,1,10,0,2,9,34,0
54200,121.83,1,18,0,10,23,29,0
54201,5.18,3,14,0,0,1,45,0
54202,45.42,1,7,0,0,30,33,0
54203,3.75,1,9,0,1,52,44,0
54204,41.87,1,13,0,0,69,58,0
54205,12.85,1,19,1,3,8,51,0
54206,118.71,1,3,0,0,41,34,0
54207,40.63,1,17,0,2,23,58,0
54208,22.53,1,8,0,3,0,58,0
54209,23.01,1,13,1,2,9,59,0
54210,2.1,1,9,0,1,60,57,0
54211,115.46,1,3,0,0,69,26,0
54212,219.68,2,1,1,13,13,56,1
54213,100.86,1,12,0,4,32,39,0
54214,19.18,1,18,0,5,72,39,0
54215,11.83,1,15,1,0,11,44,0
54216,4.15,3,21,0,0,29,45,0
54217,22.13,1,12,0,0,9,18,0
54218,2.0,2,12,0,3,25,51,0
54219,2.27,1,3,0,9,9,46,0
54220,128.66,1,14,0,0,45,47,0
54221,293.56,3,15,0,7,28,22,0
54222,16.3,1,10,0,5,11,31,0
54223,67.53,1,4,0,3,17,38,0
54224,19.27,1,12,0,1,3,49,0
54225,169.18,1,2,0,6,0,56,0
54226,49.18,1,23,0,0,72,34,0
54227,81.56,1,18,0,6,180,56,0
54228,3.45,1,17,0,7,78,34,0
54229,32.4,1,13,0,2,25,37,0
54230,18.46,1,3,0,3,6,42,0
54231,217.4,1,17,0,0,66,36,0
54232,18.0,1,4,0,1,2,49,0
54233,26.48,1,14,0,6,40,33,0
54234,3.26,1,14,0,2,9,51,0
54235,44.66,1,10,0,0,1,45,0
54236,41.84,1,8,0,0,85,25,0
54237,25.12,1,12,0,1,89,57,0
54238,191.78,1,19,0,1,74,50,0
54239,37.56,3,7,0,2,113,47,0
54240,16.15,1,5,0,0,42,36,0
54241,12.93,1,22,0,0,25,21,0
54242,96.93,1,6,0,2,24,49,0
54243,4.45,1,8,0,1,67,84,0
54244,15.46,1,19,1,4,18,18,0
54245,31.04,3,12,0,2,31,58,0
54246,21.46,1,13,0,6,75,27,0
54247,33.27,1,14,1,1,36,53,0
54248,159.28,1,9,0,1,12,28,0
54249,25.75,1,6,1,3,20,53,0
54250,10.02,3,11,0,4,6,62,0
54251,270.6,3,23,0,3,27,45,0
54252,25.53,1,7,0,1,31,51,0
54253,63.47,1,23,0,1,36,48,0
54254,249.99,2,11,0,4,93,33,0
54255,14.36,3,10,0,1,20,42,0
54256,371.99,1,4,0,1,1,52,0
54257,371.81,1,2,0,3,90,63,0
54258,14.15,1,2,0,3,22,35,0
54259,17.38,1,17,0,8,2,51,0
54260,95.23,3,20,0,2,24,39,0
54261,241.0,3,16,0,5,76,53,0
54262,107.51,2,16,0,4,22,55,0
54263,34.69,1,10,1,0,25,42,0
54264,73.37,1,8,0,1,7,50,0
54265,92.44,3,11,0,2,81,22,0
54266,55.08,3,10,0,2,15,52,0
54267,20.37,3,2,0,1,13,50,0
54268,105.96,1,7,0,2,2,60,0
54269,26.04,1,3,0,4,62,18,0
54270,3.14,1,13,0,1,24,42,0
54271,6.22,3,17,1,6,7,26,1
54272,197.75,3,12,0,1,113,26,0
54273,9.15,3,13,0,3,51,18,0
54274,42.16,1,19,0,1,1,48,0
54275,193.57,1,16,0,1,20,35,0
54276,46.3,3,16,0,3,24,46,0
54277,733.01,3,14,0,1,118,46,0
54278,32.4,1,11,0,1,90,50,0
54279,12.6,3,2,0,4,41,53,0
54280,5.63,1,21,0,5,22,64,0
54281,3.31,1,13,0,5,52,43,0
54282,273.51,3,4,0,1,23,39,0
54283,8.62,3,4,0,1,13,27,0
54284,4.52,1,15,0,2,24,51,0
54285,23.03,3,3,0,1,62,32,0
54286,17.17,1,2,0,1,34,47,0
54287,15.46,1,14,1,0,8,74,0
54288,197.5,1,14,0,8,23,21,0
54289,49.17,2,12,0,0,33,27,0
54290,114.15,1,13,1,4,10,45,0
54291,724.09,1,19,0,3,4,27,0
54292,13.08,1,9,0,0,16,62,0
54293,49.58,1,6,0,6,97,29,0
54294,6.01,1,18,0,2,34,43,0
54295,271.18,2,10,0,4,64,50,0
54296,28.07,1,6,0,4,38,24,0
54297,2.0,1,17,0,4,28,45,0
54298,6.49,1,14,0,3,20,64,0
54299,254.17,1,18,1,4,12,51,0
54300,3.42,1,12,0,5,16,38,0
54301,32.19,3,13,0,1,23,54,0
54302,69.71,1,13,0,1,12,18,0
54303,76.26,3,22,0,2,68,35,0
54304,1020.83,1,10,1,3,17,21,0
54305,33.06,1,3,0,2,21,47,0
54306,10.46,1,6,0,1,22,45,0
54307,11.7,1,6,0,1,35,30,1
54308,166.59,1,1,0,1,3,59,0
54309,2.0,1,1,0,4,8,18,0
54310,49.64,1,4,0,0,10,68,0
54311,309.75,1,19,0,2,16,59,0
54312,41.16,3,8,0,1,69,45,0
54313,202.87,3,19,0,1,17,36,0
54314,2.26,1,6,0,15,13,40,0
54315,192.3,3,20,0,0,108,48,0
54316,47.78,1,20,0,1,31,34,0
54317,18.14,1,20,0,1,43,42,0
54318,18.52,3,13,0,0,12,48,0
54319,352.75,1,10,0,0,3,52,0
54320,12.4,1,14,0,1,1,64,0
54321,13.26,1,8,0,2,6,66,0
54322,298.6,3,5,1,1,73,42,0
54323,54.07,1,19,0,1,2,20,0
54324,69.77,1,6,0,0,66,43,0
54325,9.58,1,9,0,3,8,64,0
54326,9.4,1,19,1,4,27,42,0
54327,360.55,2,18,0,1,36,68,0
54328,56.51,3,14,0,4,20,25,0
54329,35.28,3,10,0,1,48,50,0
54330,23.71,1,2,0,2,42,50,0
54331,29.68,1,18,1,1,21,70,0
54332,13.06,1,4,0,2,6,45,0
54333,60.32,1,11,1,6,92,50,0
54334,15.22,1,23,1,1,92,54,0
54335,20.94,1,14,0,2,14,28,0
54336,66.09,3,1,0,1,93,35,0
54337,226.84,3,0,0,0,28,49,0
54338,179.32,2,17,0,1,93,47,0
54339,15.43,1,11,0,7,42,40,0
54340,27.29,2,9,0,1,88,50,0
54341,3.96,1,12,0,2,2,46,0
54342,80.83,3,10,0,1,31,58,0
54343,93.55,1,16,0,1,0,36,0
54344,36.06,3,15,0,1,34,48,0
54345,185.57,1,9,1,2,19,38,0
54346,16.32,1,21,0,5,50,36,0
54347,40.05,1,22,0,7,6,63,0
54348,7.81,1,13,0,3,28,58,0
54349,29.62,3,9,0,1,59,46,0
54350,18.95,1,13,0,1,10,36,0
54351,77.41,1,16,0,1,85,64,0
54352,21.58,1,17,0,8,0,71,0
54353,166.9,1,19,0,0,55,22,0
54354,3.88,1,17,0,2,1,35,0
54355,73.88,3,17,0,1,0,36,0
54356,2.0,3,10,0,1,68,41,0
54357,30.57,1,10,1,0,4,38,0
54358,164.98,1,12,0,2,52,42,0
54359,30.8,1,19,0,9,19,54,0
54360,172.78,1,12,0,6,65,39,0
54361,9.7,1,13,0,3,7,37,0
54362,44.75,1,9,0,1,23,42,0
54363,12.18,1,6,0,9,10,48,0
54364,242.12,1,20,0,3,42,45,0
54365,11.74,1,8,0,1,8,49,0
54366,9.92,2,12,1,5,39,43,0
54367,183.98,1,23,0,5,20,35,0
54368,6.91,1,12,0,7,0,49,0
54369,12.04,3,11,0,2,52,21,0
54370,72.4,2,9,0,0,17,52,0
54371,47.32,1,9,0,6,15,57,0
54372,14.17,1,18,0,6,7,28,0
54373,30.43,1,11,0,4,26,58,0
54374,362.01,3,9,0,0,3,66,0
54375,9.46,2,17,0,0,46,31,0
54376,35.38,1,14,0,0,34,48,0
54377,24.14,3,13,1,5,15,38,1
54378,129.93,1,9,0,2,33,41,0
54379,7.12,3,1,1,2,4,36,0
54380,14.62,1,12,0,8,28,25,0
54381,22.86,3,14,0,1,21,65,0
54382,14.45,3,9,0,2,18,43,0
54383,61.74,1,12,0,4,22,46,0
54384,87.32,1,16,0,1,20,54,0
54385,60.89,1,7,1,1,11,52,0
54386,3.53,1,9,0,0,16,37,0
54387,22.79,1,18,0,10,10,37,0
54388,25.47,1,11,0,1,8,40,0
54389,7.92,1,16,0,6,23,60,0
54390,11.13,1,18,0,0,10,38,0
54391,351.01,1,3,0,5,84,35,0
54392,100.12,1,15,0,1,28,35,0
54393,7.26,1,10,0,0,13,45,0
54394,81.81,1,18,0,3,0,49,0
54395,74.65,1,7,0,1,69,84,0
54396,12.68,1,19,0,4,15,27,0
54397,66.4,1,5,0,0,111,27,0
54398,19.19,1,18,0,17,17,67,0
54399,3.3,1,9,0,2,31,18,0
54400,19.64,1,2,0,1,4,59,0
54401,8.63,3,8,0,3,89,33,0
54402,15.89,1,8,0,15,39,42,0
54403,68.77,1,10,0,1,23,42,0
54404,68.86,1,10,0,3,4,66,0
54405,58.32,3,9,0,5,136,39,0
54406,53.2,1,20,0,3,1,56,0
54407,8.99,1,16,0,3,22,37,0
54408,12.82,2,9,0,2,7,32,0
54409,163.16,3,9,0,4,27,34,0
54410,366.58,1,18,0,3,24,37,0
54411,35.87,1,0,0,2,61,24,0
54412,53.61,1,16,0,4,10,40,0
54413,575.43,3,12,0,3,37,64,0
54414,20.89,1,19,0,0,20,55,0
54415,45.15,2,22,0,4,16,43,0
54416,15.4,1,3,0,4,74,50,0
54417,2.31,1,10,0,1,65,39,0
54418,16.85,1,10,0,1,63,45,0
54419,59.33,2,18,0,1,40,50,0
54420,4.67,3,15,0,3,10,24,1
54421,69.69,3,19,0,8,6,51,0
54422,6.77,1,9,0,1,16,51,0
54423,16.29,3,6,0,8,38,34,0
54424,28.22,1,15,1,7,6,36,0
54425,10.94,3,8,0,2,29,59,0
54426,37.86,3,18,0,1,49,61,0
54427,31.4,1,16,0,3,23,38,0
54428,39.87,1,11,0,3,28,53,0
54429,246.77,1,7,0,1,7,66,0
54430,12.54,3,10,0,5,12,47,0
54431,67.6,2,13,1,3,16,25,0
54432,13.77,3,12,0,7,23,37,0
54433,37.08,1,13,0,4,37,22,0
54434,127.47,1,21,0,6,6,63,0
54435,132.3,3,20,0,5,34,75,0
54436,20.03,1,13,0,1,24,50,0
54437,119.2,3,9,0,3,9,31,0
54438,52.92,1,5,0,1,13,57,0
54439,42.87,1,2,0,1,5,31,0
54440,52.43,3,6,0,3,33,73,0
54441,35.49,1,12,0,2,1,32,0
54442,11.81,2,3,0,6,44,47,0
54443,30.56,1,3,0,1,0,58,0
54444,235.18,1,14,0,5,25,47,0
54445,16.33,1,7,0,16,4,18,0
54446,2462.27,1,11,0,0,51,51,0
54447,13.79,1,9,0,5,18,32,0
54448,113.88,2,11,0,5,20,48,0
54449,5.5,1,18,0,8,10,26,0
54450,62.97,1,18,0,0,33,47,0
54451,4.22,1,0,0,9,8,54,0
54452,116.33,3,8,0,0,19,60,0
54453,38.14,1,14,0,6,95,57,0
54454,133.44,1,12,0,1,56,67,0
54455,7.67,2,22,0,1,39,54,0
54456,47.47,1,10,0,7,14,40,0
54457,81.4,2,14,0,4,84,46,1
54458,80.47,1,11,0,1,37,55,0
54459,11.54,3,13,0,7,74,20,0
54460,44.36,2,5,0,1,23,18,0
54461,18.84,3,12,0,2,62,49,0
54462,47.5,1,10,0,1,40,76,0
54463,4.18,1,7,0,1,9,61,0
54464,251.29,3,11,0,1,94,40,0
54465,16.66,1,16,0,1,3,59,0
54466,68.84,1,23,0,4,50,40,0
54467,8.09,3,19,0,7,13,32,0
54468,4.22,3,22,0,1,15,25,0
54469,87.51,2,9,0,0,11,42,0
54470,85.07,3,15,1,2,14,32,1
54471,110.72,2,17,0,3,17,57,0
54472,58.3,1,8,0,3,8,21,0
54473,169.65,1,14,0,4,12,54,0
54474,57.24,1,6,0,2,63,31,0
54475,11.04,2,21,0,0,41,47,0
54476,833.58,1,21,0,2,38,34,0
54477,12.37,1,6,0,2,29,59,0
54478,109.46,3,15,0,5,42,40,0
54479,69.96,3,22,0,1,26,56,0
54480,145.4,1,3,0,1,2,48,0
54481,32.39,1,17,0,1,1,58,0
54482,56.67,2,12,1,5,11,37,0
54483,16.2,3,10,0,2,93,66,0
54484,77.83,1,10,0,3,5,36,0
54485,6.9,1,10,0,0,12,46,0
54486,190.76,1,7,0,5,66,43,0
54487,777.8,1,1,0,1,77,55,0
54488,153.2,1,13,0,1,95,66,0
54489,2.47,1,12,0,0,64,43,0
54490,18.33,1,15,0,1,21,59,0
54491,131.21,3,10,0,2,12,28,0
54492,8.57,1,19,0,0,2,48,0
54493,6.36,1,16,0,4,28,68,0
54494,43.84,1,14,0,3,61,45,0
54495,19.66,1,12,0,1,24,50,0
54496,18.27,1,6,0,2,9,61,0
54497,5.96,1,2,0,0,8,36,0
54498,331.25,1,15,0,1,26,76,0
54499,10.27,2,4,0,1,34,40,0
54500,20.91,3,4,0,14,23,50,0
54501,63.11,3,9,0,1,102,20,0
54502,27.18,1,20,0,0,2,61,0
54503,19.63,2,15,0,6,2,48,0
54504,123.95,3,15,0,6,15,42,0
54505,58.96,1,17,0,8,54,29,0
54506,55.72,1,17,0,1,15,74,0
54507,21.15,1,23,0,4,7,52,0
54508,6.64,1,3,0,2,43,70,0
54509,162.04,1,4,0,7,6,49,0
54510,14.26,1,22,0,8,23,49,0
54511,6.19,3,12,0,1,32,48,0
54512,22.68,3,20,0,6,6,35,0
54513,33.28,1,13,0,11,27,37,0
54514,5.82,3,15,0,1,12,45,0
54515,20.36,1,13,0,6,18,71,0
54516,35.63,2,21,0,8,8,18,0
54517,6.79,1,5,1,1,30,63,0
54518,154.45,3,3,0,8,87,30,0
54519,6.71,1,19,1,1,56,43,0
54520,84.66,1,6,0,1,19,36,0
54521,44.45,1,20,1,0,61,54,0
54522,991.78,2,0,0,1,49,66,0
54523,39.47,3,22,1,2,10,55,0
54524,5.89,1,6,0,0,11,32,0
54525,7.02,1,6,0,8,6,48,0
54526,24.12,1,7,0,3,112,57,0
54527,2.0,1,18,0,0,14,49,0
54528,6.31,1,10,0,7,5,56,0
54529,82.24,2,11,0,5,70,61,0
54530,609.0,3,10,0,0,66,37,0
54531,32.01,1,10,0,6,6,44,0
54532,9.21,3,11,0,0,28,50,0
54533,139.38,3,17,0,2,3,56,0
54534,199.53,1,13,0,1,9,46,0
54535,20.28,3,17,0,2,4,21,0
54536,82.39,1,13,0,2,36,45,0
54537,199.8,1,2,0,3,51,41,0
54538,56.23,1,19,0,2,10,35,0
54539,14.91,1,7,0,4,17,30,0
54540,18.54,1,8,0,4,43,28,0
54541,7.36,1,11,0,4,81,37,0
54542,13.2,1,18,0,2,41,35,0
54543,82.22,1,9,0,7,12,40,0
54544,27.45,1,1,1,0,2,39,0
54545,5.06,2,18,0,5,35,27,0
54546,57.05,1,13,0,5,27,18,0
54547,153.36,1,6,1,0,32,64,0
54548,29.04,1,19,1,1,38,49,0
54549,32.86,1,19,0,3,42,34,0
54550,247.6,1,12,0,5,15,44,0
54551,168.56,2,19,0,2,7,68,0
54552,74.44,1,10,0,2,69,65,0
54553,233.11,1,19,0,3,51,20,0
54554,168.53,1,9,0,4,31,41,0
54555,31.44,3,21,0,4,5,48,0
54556,60.57,1,16,0,0,34,65,0
54557,42.88,1,17,1,3,0,28,0
54558,479.89,3,22,0,2,12,43,0
54559,64.13,3,16,0,2,66,31,0
54560,58.08,1,7,0,0,5,38,0
54561,417.15,1,19,0,1,89,45,0
54562,45.89,3,13,0,4,1,31,0
54563,23.71,3,19,0,4,27,38,0
54564,2.21,2,8,0,1,24,45,0
54565,20.97,1,7,0,0,36,57,0
54566,46.99,1,0,0,1,7,32,0
54567,131.49,1,13,0,4,48,50,0
54568,36.31,1,3,0,1,1,42,0
54569,11.93,1,14,0,0,23,55,0
54570,61.38,3,11,0,1,33,20,0
54571,3.69,1,22,0,2,61,29,0
54572,197.94,2,6,0,2,1,33,1
54573,235.86,1,11,0,17,40,24,0
54574,3.75,1,22,0,1,30,46,0
54575,12.21,1,18,0,2,42,43,0
54576,57.94,3,9,0,5,106,49,0
54577,361.72,3,21,0,1,8,46,0
54578,34.22,3,18,0,3,19,73,0
54579,60.83,3,2,0,1,82,55,0
54580,50.93,1,5,0,2,28,52,0
54581,4.87,3,17,0,1,8,41,0
54582,23.52,1,19,0,3,3,69,0
54583,13.66,1,20,0,6,61,40,0
54584,49.7,2,15,0,2,7,53,0
54585,15.06,1,13,0,6,36,39,0
54586,38.18,1,14,0,3,32,48,0
54587,34.21,1,10,0,2,13,52,0
54588,38.09,1,23,0,4,69,58,0
54589,146.71,1,16,0,4,37,28,0
54590,60.48,3,8,0,4,49,46,0
54591,26.65,1,18,0,1,26,30,0
54592,69.87,1,9,0,6,17,39,0
54593,18.11,1,21,0,14,10,45,0
54594,9.04,1,14,0,3,17,48,0
54595,147.81,2,9,0,1,2,43,0
54596,15.57,1,12,1,1,30,30,0
54597,9.83,1,11,0,19,17,56,0
54598,263.74,1,17,1,9,33,19,0
54599,114.77,1,11,1,1,1,49,0
54600,28.81,3,17,1,0,118,46,0
54601,116.82,1,12,0,3,2,45,0
54602,20.01,1,20,0,4,84,64,0
54603,68.47,1,14,0,1,19,47,0
54604,39.35,2,11,0,0,32,71,0
54605,22.82,1,11,0,5,49,66,0
54606,51.27,1,15,0,6,34,35,0
54607,8.54,1,18,0,4,8,44,0
54608,17.43,2,9,0,8,32,38,0
54609,2.54,1,7,0,2,28,63,0
54610,23.95,2,8,0,13,32,52,0
54611,50.92,1,11,1,2,13,28,0
54612,5.61,2,4,0,4,32,57,0
54613,60.05,1,23,0,8,2,46,0
54614,2.1,1,10,0,2,43,58,0
54615,17.02,1,23,0,1,32,25,0
54616,32.18,1,16,0,3,24,43,0
54617,35.58,3,6,0,1,6,50,0
54618,49.5,3,7,0,0,51,36,0
54619,4.24,3,12,0,0,32,51,0
54620,45.42,1,15,0,1,32,36,0
54621,88.6,3,14,0,0,57,47,0
54622,20.46,1,14,0,2,8,56,0
54623,26.75,1,15,0,1,13,49,0
54624,5.62,1,10,0,3,131,23,0
54625,112.16,1,14,0,5,2,66,0
54626,7.02,3,21,0,17,38,57,0
54627,148.7,3,0,0,4,4,49,0
54628,634.57,3,15,0,6,5,72,0
54629,19.12,1,9,0,2,28,43,0
54630,13.4,1,20,1,3,2,56,0
54631,28.69,3,20,0,0,5,18,0
54632,133.26,1,0,0,7,74,67,0
54633,11.15,1,22,0,4,5,55,0
54634,2.24,3,0,0,4,21,67,0
54635,158.42,1,11,0,3,0,35,0
54636,37.54,1,6,0,2,36,76,0
54637,27.07,1,13,1,2,11,56,0
54638,39.09,1,12,0,8,23,57,0
